date,or_model,aa_slug,host,variant,provider,price_1m_input,price_1m_output,cache_hit_price,cache_hit_rate,tps_median,tps_p05,tps_p95,ttft_median,ttft_p05,ttft_p95,ttfat_input_s,reasoning_s,ttfat_total_s,e2e_s,json_mode,function_calling
2026-09-11,deepseek/deepseek-v4-flash-20260731,deepseek-v4-flash,DeepInfra,,DeepInfra,0.08,0.18,0.016,0.8944,31.6,21.7,51.2,1.047,0.715,3.419,1.047,63.364,64.411,80.25,1,1
2026-09-11,deepseek/deepseek-v4-flash-20260731,deepseek-v4-flash,DigitalOcean,,DigitalOcean,0.08,0.252,0.0252,0.1867,35.7,24.6,53.4,1.241,0.855,2.033,1.241,56.002,57.243,71.24,1,1
2026-09-11,deepseek/deepseek-v4-flash-20260731,deepseek-v4-flash,Makora,,Makora,0.09,0.195,,0.5252,53.8,28.2,102.3,1.141,0.646,18.353,1.141,37.165,38.305,47.6,1,1
2026-09-11,deepseek/deepseek-v4-flash-20260423,deepseek-v4-flash-0420,GMI,,GMICloud,0.0938,0.1876,0.019,,,,,,,,,,,,1,1
2026-09-11,deepseek/deepseek-v4-flash-20260423,deepseek-v4-flash-0420,DeepInfra,FP4,DeepInfra,0.09,0.18,0.018,0.8443,27.7,15.0,45.5,1.317,0.779,9.306,1.317,202.603,203.92,221.97,1,1
2026-09-11,deepseek/deepseek-v4-flash-20260423,deepseek-v4-flash-0420,SiliconFlow,FP8,SiliconFlow,0.13,0.28,0.028,,130.1,89.6,201.4,1.205,0.894,1.848,1.205,43.135,44.34,48.18,1,1
2026-09-11,deepseek/deepseek-v4-flash-20260423,deepseek-v4-flash-0420,Parasail,FP8,Parasail,0.14,0.28,0.07,,70.0,33.1,118.4,1.692,1.201,3.07,1.692,80.23,81.922,89.07,1,1
2026-09-11,deepseek/deepseek-v4-flash-20260423,deepseek-v4-flash-0420,Novita,,Novita,0.14,0.28,0.028,0.9579,115.9,90.3,127.3,2.09,1.41,2.452,2.09,48.447,50.537,54.85,1,1
2026-09-11,deepseek/deepseek-v4-pro-20260423,deepseek-v4-pro-0424,DeepInfra,FP4,DeepInfra,1.3,2.6,0.1,0.9312,38.5,23.6,57.1,1.453,0.9,3.35,1.453,113.76,115.213,128.21,1,1
2026-09-11,deepseek/deepseek-v4-pro-20260423,deepseek-v4-pro-0424,Microsoft Azure,,Azure,1.74,3.48,,,81.9,49.2,103.9,1.658,1.359,3.468,1.658,53.441,55.1,61.21,1,1
2026-09-11,deepseek/deepseek-v4-pro-20260423,deepseek-v4-pro-0424,Novita,,Novita,1.6,3.2,0.135,0.9875,59.2,44.8,84.1,1.746,1.105,2.342,1.746,73.903,75.649,84.1,1,1
2026-09-11,deepseek/deepseek-v4-pro-20260423,deepseek-v4-pro-0424,Bitdeer AI,,Bitdeer AI,1.254,3.762,0.0418,0.9663,45.4,11.3,80.8,2.156,1.692,32.901,2.156,96.471,98.627,109.65,1,1
2026-09-11,deepseek/deepseek-v4-pro-20260423,deepseek-v4-pro-0424,SiliconFlow,FP8,SiliconFlow,1.5016,3.135,0.135,,46.6,35.0,61.5,2.193,1.279,4.756,2.193,93.981,96.175,106.92,1,1
2026-09-11,deepseek/deepseek-v4-pro-20260423,deepseek-v4-pro-0424,GMI,,GMICloud,0.678,1.357,0.056,,,,,,,,,,,,1,1
2026-09-11,deepseek/deepseek-v4-pro-20260423,deepseek-v4-pro-0424,Nebius,,Nebius,1.75,3.5,,0.7698,97.6,59.2,139.4,1.3,1.241,1.83,1.3,44.814,46.114,51.24,1,1
2026-09-11,deepseek/deepseek-v4-pro-20260423,deepseek-v4-pro-0424,Baseten,,BaseTen,1.74,3.48,0.145,0.6894,128.8,87.5,161.7,0.601,0.525,1.793,0.601,33.965,34.566,38.45,1,1
2026-09-11,deepseek/deepseek-v4-pro-20260423,deepseek-v4-pro-0424,DeepSeek,,DeepSeek,0.435,0.87,0.0036,0.9866,61.1,46.1,88.5,1.351,0.83,3.711,1.351,71.6,72.951,81.13,1,1
2026-09-11,tencent/hy3-20260706,hy3,SiliconFlow,FP8,SiliconFlow,0.132,0.528,0.033,0.9385,85.5,74.8,104.8,2.843,2.572,3.202,2.843,23.389,26.232,32.08,0,1
2026-09-11,tencent/hy3-20260706,hy3,Novita,,Novita,0.14,0.58,0.035,0.9575,80.4,60.7,110.0,2.365,2.104,3.202,2.365,24.874,27.239,33.46,0,1
2026-09-11,tencent/hy3-20260706,hy3,DeepInfra,FP8,DeepInfra,0.14,0.58,0.035,0.9575,81.8,54.9,113.6,1.005,0.897,17.615,1.005,24.462,25.467,31.58,1,1
2026-09-11,tencent/hy3-20260706,hy3,GMI,,GMICloud,0.126,0.522,0.0322,0.9497,90.2,60.9,122.8,3.357,2.661,3.959,3.357,22.173,25.53,31.07,1,1
2026-09-11,openai/gpt-5.6-luna-20260709,gpt-5-6-luna,OpenAI,,OpenAI,0.2,1.2,0.02,0.9934,109.4,76.0,156.9,139.058,66.117,275.468,139.058,0.0,139.058,143.63,1,1
2026-09-11,openai/gpt-5.6-luna-20260709,gpt-5-6-luna,Amazon Bedrock,,Amazon Bedrock,1.1,6.6,0.11,0.9877,202.3,143.4,302.6,100.132,33.312,221.634,100.132,0.0,100.132,102.6,1,1
2026-09-11,openai/gpt-5.6-terra-20260709,gpt-5-6-terra,OpenAI,,OpenAI,2.0,12.0,0.2,0.9934,83.4,71.2,125.7,206.157,56.776,370.096,206.157,0.0,206.157,212.15,1,1
2026-09-11,openai/gpt-5.6-terra-20260709,gpt-5-6-terra,Amazon Bedrock,,Amazon Bedrock,2.75,16.5,0.28,0.9921,124.4,85.1,193.4,186.626,53.881,267.014,186.626,0.0,186.626,190.65,1,1
2026-09-11,openai/gpt-5.6-sol-20260709,gpt-5-6-sol,Amazon Bedrock,,Amazon Bedrock,5.5,33.0,0.55,0.9426,104.3,83.4,185.5,118.942,32.171,293.394,118.942,0.0,118.942,123.74,1,1
2026-09-11,openai/gpt-5.6-sol-20260709,gpt-5-6-sol,OpenAI,,OpenAI,4.0,20.0,0.4,0.9934,57.4,41.4,119.1,149.569,87.406,436.54,149.569,0.0,149.569,158.28,1,1
2026-09-11,z-ai/glm-5.2-20260616,glm-5-2,FriendliAI,,FriendliAI,1.4,4.4,0.26,0.994,151.6,96.7,216.5,0.754,0.667,1.467,0.754,13.191,13.945,17.24,1,1
2026-09-11,z-ai/glm-5.2-20260616,glm-5-2,Baseten,FAST,BaseTen,2.1,6.6,0.21,0.9782,258.9,174.6,352.6,2.297,0.823,24.387,2.297,7.724,10.021,11.95,1,1
2026-09-11,z-ai/glm-5.2-20260616,glm-5-2,Novita,FP8,Novita,1.4,4.4,0.26,0.9903,71.8,59.3,92.8,1.838,1.231,2.727,1.838,27.844,29.682,36.64,1,1
2026-09-11,z-ai/glm-5.2-20260616,glm-5-2,Parasail,NVFP4,Parasail,1.4,4.4,0.26,,157.2,94.2,299.3,1.116,0.977,3.047,1.116,12.721,13.837,17.02,1,1
2026-09-11,z-ai/glm-5.2-20260616,glm-5-2,CoreWeave,,CoreWeave,0.76,2.42,0.14,0.5665,146.1,69.4,266.9,1.288,1.175,3.299,1.288,13.686,14.974,18.4,1,1
2026-09-11,z-ai/glm-5.2-20260616,glm-5-2,Multiverse Computing,,Multiverse Computing,1.1,3.5,,,93.0,64.3,148.6,0.854,0.72,2.38,0.854,21.516,22.369,27.75,1,1
2026-09-11,z-ai/glm-5.2-20260616,glm-5-2,DeepInfra,FP4,DeepInfra,0.75,2.4,0.14,0.8334,49.9,36.4,75.0,0.95,0.807,1.475,0.95,40.112,41.062,51.09,1,1
2026-09-11,z-ai/glm-5.2-20260616,glm-5-2,Nebius,FP4,Nebius,1.4,4.4,,0.0,272.5,187.5,426.9,1.047,0.965,2.36,1.047,7.341,8.387,10.22,1,1
2026-09-11,z-ai/glm-5.2-20260616,glm-5-2,Together AI,,Together,1.4,4.4,0.26,0.909,132.2,40.1,267.5,0.853,0.603,3.287,0.853,15.123,15.976,19.76,1,1
2026-09-11,z-ai/glm-5.2-20260616,glm-5-2,Scaleway,,Scaleway,2.09,6.38,,,78.2,32.5,121.0,1.78,1.5,6.761,1.78,25.562,27.342,33.73,1,1
2026-09-11,z-ai/glm-5.2-20260616,glm-5-2,Databricks,,Databricks,1.4,4.4,0.26,0.9952,196.5,97.8,365.3,1.032,0.713,17.848,1.032,10.176,11.208,13.75,1,1
2026-09-11,z-ai/glm-5.2-20260616,glm-5-2,Crusoe,NVFP4,Crusoe,1.4,4.4,0.26,0.93,207.5,153.1,309.7,0.918,0.827,2.373,0.918,9.64,10.558,12.97,1,1
2026-09-11,z-ai/glm-5.2-20260616,glm-5-2,Bitdeer AI,,Bitdeer AI,0.599,1.88,0.09,0.9944,69.4,44.9,76.2,2.451,2.013,31.269,2.451,28.834,31.285,38.49,1,1
2026-09-11,z-ai/glm-5.2-20260616,glm-5-2,Fireworks,,Fireworks,1.4,4.4,0.14,0.9998,99.4,78.6,246.4,1.755,0.812,3.025,1.755,20.123,21.877,26.91,1,1
2026-09-11,z-ai/glm-5.2-20260616,glm-5-2,GMI,FP8,GMICloud,0.923,2.903,0.171,,,,,,,,,,,,1,1
2026-09-11,z-ai/glm-5.2-20260616,glm-5-2,Baseten,,BaseTen,1.4,4.4,0.14,0.9973,121.3,70.7,148.3,2.602,0.854,3.39,2.602,16.491,19.093,23.22,1,1
2026-09-11,z-ai/glm-5.2-20260616,glm-5-2,Modular,,Modular,1.4,4.4,0.26,0.9889,196.0,114.2,278.5,1.005,0.793,15.103,1.005,10.206,11.211,13.76,1,1
2026-09-11,z-ai/glm-5.2-20260616,glm-5-2,Zai,,Z.AI,1.4,4.4,0.26,0.95,66.3,53.2,76.3,4.144,3.408,9.609,4.144,30.187,34.331,41.88,1,1
2026-09-11,z-ai/glm-5.2-20260616,glm-5-2,Mistral,,Mistral,1.4,4.4,0.14,0.95,166.1,86.5,303.7,0.993,0.92,1.835,0.993,12.044,13.036,16.05,1,1
2026-09-11,z-ai/glm-5.2-20260616,glm-5-2,SiliconFlow,FP8,SiliconFlow,1.302,4.092,0.26,0.9897,89.7,77.0,116.5,2.015,1.795,2.463,2.015,22.287,24.303,29.87,0,1
2026-09-11,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,Zai,,Z.AI,0.15,0.5,0.026,0.9953,89.9,60.2,137.1,2.589,2.038,5.165,2.589,22.247,24.836,30.4,1,1
2026-09-11,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,Baseten,,BaseTen,0.15,0.5,0.03,0.9782,171.5,86.8,237.5,0.803,0.593,1.167,0.803,11.662,12.464,15.38,1,1
2026-09-11,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,Novita,,Novita,0.075,0.25,0.015,0.9903,85.9,58.7,128.0,1.841,1.155,3.525,1.841,23.291,25.132,30.95,1,1
2026-09-11,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,DeepInfra,,DeepInfra,0.15,0.5,0.03,0.8334,28.0,14.0,66.8,1.898,1.129,4.417,1.898,71.524,73.422,91.3,1,1
2026-09-11,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,SiliconFlow,,SiliconFlow,0.15,0.5,0.03,0.9897,85.4,64.4,136.5,1.628,1.1,2.745,1.628,23.43,25.058,30.92,1,1
2026-09-11,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,Wafer,,Wafer,0.15,0.5,0.03,0.9898,27.3,16.5,96.1,0.877,0.595,6.068,0.877,73.328,74.205,92.54,1,1
2026-09-11,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,Together AI,,Together,0.15,0.5,0.03,0.909,107.3,38.7,229.0,0.835,0.569,19.886,0.835,18.639,19.474,24.13,1,1
2026-09-11,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,Fireworks,,Fireworks,0.15,0.5,0.029,0.9731,177.7,159.7,208.8,1.375,1.292,2.701,1.375,11.255,12.629,15.44,1,1
2026-09-11,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,Databricks,,Databricks,0.15,0.5,0.03,0.9952,236.8,185.4,288.1,0.688,0.581,3.613,0.688,8.446,9.134,11.25,1,1
2026-09-11,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,GMI,,GMICloud,0.075,0.25,0.015,0.8448,73.7,54.8,104.5,2.884,1.336,7.549,2.884,27.134,30.018,36.8,1,1
2026-09-11,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,Parasail,,Parasail,0.15,0.5,0.03,1.0,134.5,45.4,259.1,1.322,0.826,10.751,1.322,14.875,16.198,19.92,1,1
2026-09-11,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,Bitdeer AI,,Bitdeer AI,0.075,0.25,0.015,0.9944,96.2,63.5,134.1,1.882,1.43,28.015,1.882,20.794,22.676,27.87,1,1
2026-09-11,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,FriendliAI,,FriendliAI,0.15,0.5,0.03,0.994,147.4,93.8,192.4,1.287,1.053,2.642,1.287,13.568,14.855,18.25,1,1
2026-09-11,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,Nebius,,Nebius,0.15,0.5,,,303.3,255.0,378.3,0.533,0.481,0.837,0.533,6.594,7.127,8.78,1,1
2026-09-11,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,DigitalOcean,,DigitalOcean,0.15,0.5,0.03,0.95,78.2,39.0,135.1,0.905,0.787,3.124,0.905,25.563,26.469,32.86,1,1
2026-09-11,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,Inco,FAST,Inco,0.15,0.5,0.03,0.8,452.2,375.8,652.1,3.471,1.255,21.016,3.471,4.423,7.894,9.0,1,1
2026-09-11,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,Makora,,Makora,0.07,0.235,,,95.7,71.5,129.9,1.274,0.793,5.132,1.274,20.891,22.165,27.39,1,1
2026-09-11,z-ai/glm-5.3-flash-20260826,glm-5-3-flash,CoreWeave,,CoreWeave,0.15,0.5,0.05,0.5665,90.7,62.9,223.9,1.524,1.169,2.003,1.524,22.043,23.567,29.08,1,1
2026-09-11,xiaomi/mimo-v2.5-20260422,mimo-v2-5-0424,Novita,,Novita,0.168,0.336,0.0034,0.9967,47.0,35.5,92.9,2.673,1.382,5.183,2.673,42.589,45.262,55.91,1,1
2026-09-11,xiaomi/mimo-v2.5-20260422,mimo-v2-5-0424,DeepInfra,,DeepInfra,0.4,2.0,0.08,0.9951,24.6,7.2,59.2,1.788,0.745,5.3,1.788,81.206,82.993,103.29,1,1
2026-09-11,xiaomi/mimo-v2.5-20260422,mimo-v2-5-0424,GMI,,GMICloud,0.112,0.224,0.002,0.8164,,,,,,,,,,,1,1
2026-09-11,xiaomi/mimo-v2.5-20260422,mimo-v2-5-0424,Xiaomi,,Xiaomi,0.14,0.28,0.0028,0.9934,51.8,28.4,98.0,7.034,2.422,19.684,7.034,38.608,45.642,55.29,1,1
2026-09-11,nvidia/nemotron-3-ultra-550b-a55b-20260604:free,nvidia-nemotron-3-ultra-550b-a55b,CoreWeave,,CoreWeave,0.75,2.75,0.15,1.0,230.2,186.8,323.6,1.111,1.027,1.761,1.111,9.882,10.993,13.16,1,1
2026-09-11,nvidia/nemotron-3-ultra-550b-a55b-20260604:free,nvidia-nemotron-3-ultra-550b-a55b,GMI,,GMICloud,0.8,2.6,0.1,,,,,,,,,,,,1,0
2026-09-11,nvidia/nemotron-3-ultra-550b-a55b-20260604:free,nvidia-nemotron-3-ultra-550b-a55b,DeepInfra,,DeepInfra,0.5,2.2,0.1,0.3281,41.5,20.7,126.2,8.41,2.121,40.797,8.41,54.851,63.261,75.32,1,1
2026-09-11,nvidia/nemotron-3-ultra-550b-a55b-20260604:free,nvidia-nemotron-3-ultra-550b-a55b,DeepInfra,BF16,DeepInfra,1.0,5.0,0.3,0.4119,43.9,21.7,125.1,9.141,1.995,56.265,9.141,51.833,60.975,72.37,1,1
2026-09-11,nvidia/nemotron-3-ultra-550b-a55b-20260604:free,nvidia-nemotron-3-ultra-550b-a55b,Nebius,,Nebius,1.0,3.0,,0.0,313.7,253.7,412.2,2.349,1.779,2.661,2.349,7.252,9.6,11.19,1,1
2026-09-11,nvidia/nemotron-3-ultra-550b-a55b-20260604:free,nvidia-nemotron-3-ultra-550b-a55b,Lightning AI,,Lightning AI,0.41,1.2,,0.7126,,,,,,,,,,,1,1
2026-09-11,nvidia/nemotron-3-ultra-550b-a55b-20260604:free,nvidia-nemotron-3-ultra-550b-a55b,Blackbox AI,,Blackbox AI,0.32,0.8,,0.7052,,,,,,,,,,,1,1
2026-09-11,nvidia/nemotron-3-ultra-550b-a55b-20260604:free,nvidia-nemotron-3-ultra-550b-a55b,Fireworks,,Fireworks,0.6,2.4,0.12,0.9998,153.4,124.1,179.5,0.641,0.597,1.156,0.641,14.834,15.476,18.74,1,1
2026-09-11,google/gemini-3.6-flash-20260721,gemini-3-6-flash,Google AI Studio,,Google AI Studio,0.75,3.75,0.15,0.8921,189.0,144.6,237.8,16.763,10.2,39.971,16.763,0.0,16.763,19.41,1,1
2026-09-11,anthropic/claude-opus-5-20260723,claude-opus-5,Amazon Bedrock,,Amazon Bedrock,5.0,25.0,0.5,0.9967,51.6,41.1,93.6,85.693,1.722,304.444,85.693,0.0,85.693,95.39,0,1
2026-09-11,anthropic/claude-opus-5-20260723,claude-opus-5,Anthropic,,Anthropic,5.0,25.0,0.5,0.9967,51.7,40.4,86.9,107.85,17.171,241.298,107.85,0.0,107.85,117.52,0,1
2026-09-11,anthropic/claude-opus-5-20260723,claude-opus-5,Google,,Google,5.0,25.0,0.5,0.9,50.8,41.6,90.3,64.656,19.765,267.127,64.656,0.0,64.656,74.5,0,1
2026-09-11,anthropic/claude-sonnet-5-20260630,claude-sonnet-5,Google,,Google,2.0,10.0,0.2,0.9282,68.6,47.1,92.1,202.136,129.479,286.771,202.136,0.0,202.136,209.43,0,1
2026-09-11,anthropic/claude-sonnet-5-20260630,claude-sonnet-5,Microsoft Azure,,Azure,2.0,10.0,0.2,0.9999,76.6,61.2,102.8,218.703,119.973,263.642,218.703,0.0,218.703,225.23,0,1
2026-09-11,anthropic/claude-sonnet-5-20260630,claude-sonnet-5,Anthropic,,Anthropic,2.0,10.0,0.2,0.9905,73.8,57.7,98.3,212.535,63.907,299.403,212.535,0.0,212.535,219.31,0,1
2026-09-11,anthropic/claude-sonnet-5-20260630,claude-sonnet-5,Amazon Bedrock,,Amazon Bedrock,2.0,10.0,0.2,0.9598,76.8,62.2,99.7,223.124,166.469,273.078,223.124,0.0,223.124,229.63,0,1
2026-09-11,moonshotai/kimi-k3-20260715,kimi-k3,Fireworks,,Fireworks,3.0,15.0,0.3,0.5123,111.4,96.8,118.7,0.976,0.926,1.062,0.976,17.952,18.928,23.42,1,1
2026-09-11,moonshotai/kimi-k3-20260715,kimi-k3,Fireworks,FAST,Fireworks,4.5,22.5,0.45,0.7227,110.7,100.6,116.9,0.98,0.936,1.955,0.98,18.065,19.044,23.56,1,1
2026-09-11,moonshotai/kimi-k3-20260715,kimi-k3,Modal,,Modal,3.0,15.0,0.3,0.9997,126.4,72.8,200.4,0.871,0.749,1.005,0.871,15.823,16.694,20.65,1,1
2026-09-11,moonshotai/kimi-k3-20260715,kimi-k3,Together AI,,Together,3.0,15.0,0.3,0.6585,63.6,29.6,151.3,0.835,0.661,1.941,0.835,31.428,32.263,40.12,1,1
2026-09-11,moonshotai/kimi-k3-20260715,kimi-k3,DigitalOcean,,DigitalOcean,2.85,14.25,0.285,0.9,37.0,26.7,43.0,1.252,1.132,2.192,1.252,53.999,55.251,68.75,1,1
2026-09-11,moonshotai/kimi-k3-20260715,kimi-k3,Baseten,,BaseTen,3.0,15.0,0.3,0.9732,93.2,44.8,121.4,0.795,0.755,1.656,0.795,21.46,22.255,27.62,1,1
2026-09-11,moonshotai/kimi-k3-20260715,kimi-k3,Parasail,,Parasail,3.0,15.0,0.3,0.9177,93.9,25.1,168.8,1.792,1.188,30.08,1.792,21.305,23.098,28.42,1,1
2026-09-11,moonshotai/kimi-k3-20260715,kimi-k3,Makora,,Makora,2.55,12.75,0.256,0.7573,74.3,23.2,205.9,1.819,1.154,20.243,1.819,26.936,28.755,35.49,1,1
2026-09-11,moonshotai/kimi-k3-20260715,kimi-k3,Nebius,,Nebius,3.0,15.0,,1.0,183.2,117.8,241.9,1.536,1.469,3.508,1.536,10.918,12.454,15.18,1,1
2026-09-11,moonshotai/kimi-k3-20260715,kimi-k3,Databricks,,Databricks,3.0,15.0,0.3,0.9943,135.5,85.7,248.9,0.91,0.797,2.113,0.91,14.764,15.674,19.37,1,1
2026-09-11,moonshotai/kimi-k3-20260715,kimi-k3,Bitdeer AI,,Bitdeer AI,2.66,13.3,0.2755,0.8363,85.1,68.6,90.6,1.615,1.21,2.085,1.615,23.489,25.104,30.98,1,1
2026-09-11,moonshotai/kimi-k3-20260715,kimi-k3,Inco,FAST,Inco,6.0,30.0,0.6,0.99,242.4,206.0,352.9,1.696,1.623,5.442,1.696,8.25,9.946,12.01,1,1
2026-09-11,moonshotai/kimi-k3-20260715,kimi-k3,Kimi,,Moonshot AI,3.0,15.0,0.3,0.9744,37.4,33.9,47.5,3.598,2.845,5.432,3.598,53.522,57.12,70.5,1,1
2026-09-11,minimax/minimax-m3-20260531,minimax-m3,Parasail,MXFP8,Parasail,0.3,1.2,0.06,0.9908,125.2,73.7,236.1,1.141,1.006,3.151,1.141,15.972,17.113,21.11,1,1
2026-09-11,minimax/minimax-m3-20260531,minimax-m3,CoreWeave,NVFP4,CoreWeave,0.23,0.96,0.05,0.9728,144.1,49.0,274.1,1.198,0.918,1.86,1.198,13.877,15.075,18.54,1,1
2026-09-11,minimax/minimax-m3-20260531,minimax-m3,Together AI,,Together,0.3,1.2,0.06,0.829,94.2,36.5,153.4,0.739,0.571,3.828,0.739,21.238,21.977,27.29,1,1
2026-09-11,minimax/minimax-m3-20260531,minimax-m3,Novita,,Novita,0.3,1.2,0.06,0.994,82.7,44.4,196.8,1.748,0.915,4.474,1.748,24.17,25.918,31.96,1,1
2026-09-11,minimax/minimax-m3-20260531,minimax-m3,Inco,FAST,Inco,0.6,2.4,0.15,0.9988,387.5,288.5,613.6,1.587,1.428,49.18,1.587,5.161,6.748,8.04,0,1
2026-09-11,minimax/minimax-m3-20260531,minimax-m3,Modular,,Modular,0.3,1.2,0.06,0.9954,193.7,132.3,248.1,0.767,0.413,2.225,0.767,10.324,11.092,13.67,1,1
2026-09-11,minimax/minimax-m3-20260531,minimax-m3,Nebius,FP8,Nebius,0.3,1.2,,0.9573,235.7,103.5,408.6,1.892,1.818,33.846,1.892,8.484,10.376,12.5,1,1
2026-09-11,minimax/minimax-m3-20260531,minimax-m3,SiliconFlow,FP8,SiliconFlow,0.3,1.2,0.06,0.9988,81.7,52.0,273.5,1.301,0.689,3.336,1.301,24.488,25.788,31.91,1,1
2026-09-11,minimax/minimax-m3-20260531,minimax-m3,Bitdeer AI,,Bitdeer AI,0.28,1.1,0.056,0.8362,118.6,22.7,268.6,2.64,2.008,7.312,2.64,16.861,19.501,23.72,1,1
2026-09-11,minimax/minimax-m3-20260531,minimax-m3,MiniMax,,Minimax,0.3,1.2,0.06,0.9728,88.5,48.7,284.2,2.149,0.727,4.16,2.149,22.608,24.758,30.41,1,1
2026-09-11,minimax/minimax-m3-20260531,minimax-m3,DeepInfra,,DeepInfra,0.28,1.1,0.056,0.9863,23.0,13.6,56.2,0.842,0.604,3.115,0.842,86.783,87.625,109.32,1,1
2026-09-11,minimax/minimax-m3-20260531,minimax-m3,GMI,,GMICloud,0.24,0.96,0.048,,,,,,,,,,,,1,1
2026-09-11,minimax/minimax-m3-20260531,minimax-m3,SambaNova,,SambaNova,0.6,2.4,,,247.7,210.3,252.4,2.502,2.276,4.21,2.502,8.075,10.578,12.6,1,1
2026-09-11,minimax/minimax-m3-20260531,minimax-m3,Fireworks,,Fireworks,0.3,1.2,0.06,0.9687,134.1,95.4,199.8,1.164,0.704,5.65,1.164,14.915,16.079,19.81,1,1
2026-09-11,stepfun/step-3.7-flash-20260528,step-3-7-flash,StepFun,,StepFun,0.2,1.15,0.04,0.9881,88.8,70.8,159.6,2.885,2.241,5.313,2.885,22.519,25.405,31.03,1,1
2026-09-11,stepfun/step-3.7-flash-20260528,step-3-7-flash,DeepInfra,,DeepInfra,0.2,1.15,0.04,,158.0,116.1,191.0,0.685,0.58,1.25,0.685,12.657,13.342,16.51,0,1
